Date,Open,High,Low,Close,Adj Close,Volume
2017-11-24,77.300003,77.430000,77.080002,77.250000,76.528419,236600
2017-11-27,77.480003,77.739998,77.080002,77.230003,76.508614,405600
2017-11-28,77.449997,78.419998,77.080002,78.339996,77.608231,980300
2017-11-29,78.550003,79.680000,78.309998,78.559998,77.826187,1347500
2017-11-30,78.980003,79.849998,78.699997,79.160004,78.420586,1094800
2017-12-01,79.459999,79.720001,78.750000,79.260002,78.519646,752200
2017-12-04,80.000000,80.000000,78.690002,78.930000,78.192726,1146600
2017-12-05,78.900002,79.139999,78.209999,78.510002,77.776657,842000
2017-12-06,78.739998,79.169998,78.129997,78.320000,77.588425,686000
2017-12-07,78.379997,78.540001,76.760002,77.790001,77.063377,1103900
2017-12-08,77.940002,78.809998,77.480003,78.779999,78.044128,667500
2017-12-11,79.199997,80.139999,78.989998,79.220001,78.480019,907700
2017-12-12,79.209999,79.629997,78.839996,79.269997,78.529549,703400
2017-12-13,79.260002,79.500000,78.129997,78.209999,77.479454,695400
2017-12-14,78.099998,78.489998,77.360001,77.470001,77.121078,567200
2017-12-15,77.940002,78.110001,77.320000,77.510002,77.160896,1337500
2017-12-18,77.849998,77.900002,76.849998,76.970001,76.623329,772100
2017-12-19,77.070000,77.320000,76.010002,76.110001,75.767204,1047700
2017-12-20,76.379997,76.720001,74.949997,75.050003,74.711983,861900
2017-12-21,75.290001,75.709999,75.129997,75.400002,75.060402,799500
2017-12-22,75.610001,76.129997,75.349998,76.089996,75.747292,796500
2017-12-26,76.250000,76.250000,75.839996,76.129997,75.787109,520700
2017-12-27,76.180000,76.830002,76.029999,76.339996,75.996162,662800
2017-12-28,76.349998,76.739998,76.300003,76.669998,76.324677,469800
2017-12-29,76.800003,77.169998,76.599998,76.830002,76.483963,923300
2018-01-02,77.150002,77.320000,76.470001,76.739998,76.394363,1129000
2018-01-03,76.639999,77.870003,76.580002,77.660004,77.310226,1013700
2018-01-04,77.639999,78.959999,77.540001,78.690002,78.335587,980900
2018-01-05,79.010002,79.550003,78.699997,79.209999,78.853241,933500
2018-01-08,79.260002,80.529999,79.199997,79.959999,79.599861,848200
2018-01-09,80.150002,80.750000,80.089996,80.169998,79.808914,603900
2018-01-10,80.400002,81.379997,80.139999,81.230003,80.864143,929500
2018-01-11,81.300003,81.300003,79.959999,80.459999,80.097610,726600
