Date,Open,High,Low,Close,Adj Close,Volume
2010-07-11,0.049510,0.085850,0.049510,0.085840,0.085840,5
2010-07-18,0.085840,0.093070,0.050490,0.050500,0.050500,492
2010-07-25,0.050500,0.069900,0.050000,0.061100,0.061100,1628
2010-08-01,0.061100,0.065000,0.057000,0.060900,0.060900,1714
2010-08-08,0.060900,0.075410,0.059300,0.065290,0.065290,2945
2010-08-15,0.065290,0.076900,0.061200,0.066000,0.066000,4011
2010-08-22,0.066000,0.066890,0.063000,0.064000,0.064000,2440
2010-08-29,0.064000,0.069000,0.032110,0.061600,0.061600,4785
2010-09-05,0.061600,0.065000,0.060140,0.061500,0.061500,1358
2010-09-12,0.061500,0.175000,0.057610,0.062700,0.062700,3438
2010-09-19,0.062700,0.063400,0.061470,0.062000,0.062000,3860
2010-09-26,0.062000,0.062710,0.061000,0.061110,0.061110,4392
2010-10-03,0.061110,0.130100,0.010000,0.096500,0.096500,40458
2010-10-10,0.096500,0.119000,0.065000,0.102000,0.102000,17094
2010-10-17,0.102000,0.190000,0.094000,0.115000,0.115000,16757
2010-10-24,0.115000,0.199000,0.090090,0.192500,0.192500,41369
2010-11-01,0.192500,0.500000,0.125000,0.340000,0.340000,69258
2010-11-08,0.340000,0.370000,0.140000,0.279000,0.279000,80006
2010-11-15,0.279000,0.290000,0.211600,0.276700,0.276700,34775
2010-11-22,0.276700,0.289000,0.269000,0.270000,0.270000,26129
2010-11-29,0.270000,0.279000,0.190000,0.190000,0.190000,28408
2010-12-06,0.190000,0.247700,0.170100,0.220000,0.220000,13487
2010-12-13,0.220000,0.255000,0.210000,0.240100,0.240100,8909
2010-12-20,0.240100,0.275000,0.240000,0.265000,0.265000,13799
2010-12-27,0.265000,0.301000,0.251000,0.300000,0.300000,14483
2011-01-03,0.300000,0.323000,0.289000,0.323000,0.323000,16315
2011-01-10,0.323000,0.450000,0.317500,0.386800,0.386800,34960
2011-01-17,0.386800,0.444300,0.305000,0.442400,0.442400,28826
2011-01-24,0.442400,0.480000,0.381000,0.479900,0.479900,31537
2011-01-31,0.479900,0.950000,0.470000,0.899700,0.899700,121369
2011-02-07,0.899700,1.100000,0.800000,1.050000,1.050000,102242
2011-02-14,1.050000,1.090000,0.780100,0.850000,0.850000,72942
2011-02-21,0.850000,1.000000,0.831300,0.890000,0.890000,61154
2011-02-28,0.890000,0.970000,0.810000,0.899900,0.899900,54933
2011-03-07,0.899900,0.932900,0.846000,0.892500,0.892500,37449
2011-03-14,0.892500,0.900000,0.710000,0.741100,0.741100,42814
2011-03-21,0.741100,0.905000,0.740500,0.820000,0.820000,54481
2011-03-27,0.820000,0.850000,0.760000,0.779000,0.779000,28936
2011-04-03,0.779000,0.799000,0.561900,0.736900,0.736900,69356
2011-04-10,0.736900,1.140000,0.710300,1.110000,1.110000,229368
