	Apr 30, 2011	2011/04/30	18480.48
	May 01, 2011	2011/05/01	21346.88
	May 02, 2011	2011/05/02	16754.69
	May 03, 2011	2011/05/03	13259.22
	May 04, 2011	2011/05/04	23778.78
	May 05, 2011	2011/05/05	24922.62
	May 06, 2011	2011/05/06	19867.13
	May 07, 2011	2011/05/07	24197.40
	May 08, 2011	2011/05/08	26686.69
	May 09, 2011	2011/05/09	23220.15
	May 10, 2011	2011/05/10	19537.86
	May 11, 2011	2011/05/11	22712.96
	May 12, 2011	2011/05/12	23378.67
	May 13, 2011	2011/05/13	18224.97
	May 14, 2011	2011/05/14	11082.14
	May 15, 2011	2011/05/15	19412.08
	May 16, 2011	2011/05/16	25820.99
	May 17, 2011	2011/05/17	23183.46
	May 18, 2011	2011/05/18	18386.92
	May 19, 2011	2011/05/19	13211.55
	May 20, 2011	2011/05/20	22178.46
	May 21, 2011	2011/05/21	23615.44
	May 22, 2011	2011/05/22	24599.44
	May 23, 2011	2011/05/23	19204.02
	May 24, 2011	2011/05/24	23151.70
	May 25, 2011	2011/05/25	18769.32
	May 26, 2011	2011/05/26	15698.91
	May 27, 2011	2011/05/27	22646.95
	May 28, 2011	2011/05/28	20211.22
	May 29, 2011	2011/05/29	22193.15
	May 30, 2011	2011/05/30	24452.54
	May 31, 2011	2011/05/31	26609.12
	Jun 01, 2011	2011/06/01	26693.21
	Jun 02, 2011	2011/06/02	28656.50
	Jun 03, 2011	2011/06/03	23486.37
	Jun 04, 2011	2011/06/04	24742.34
	Jun 05, 2011	2011/06/05	28513.14
	Jun 06, 2011	2011/06/06	27699.73
	Jun 07, 2011	2011/06/07	26619.39
	Jun 08, 2011	2011/06/08	26631.84
	Jun 09, 2011	2011/06/09	23023.05
	Jun 10, 2011	2011/06/10	13285.55
	Jun 11, 2011	2011/06/11	20496.96
	Jun 12, 2011	2011/06/12	25752.15
	Jun 13, 2011	2011/06/13	28907.82
	Jun 14, 2011	2011/06/14	28142.44
	Jun 15, 2011	2011/06/15	24131.03
	Jun 16, 2011	2011/06/16	16742.48
	Jun 17, 2011	2011/06/17	18512.20
	Jun 18, 2011	2011/06/18	26536.22
	Jun 19, 2011	2011/06/19	21167.96
	Jun 20, 2011	2011/06/20	15973.76
	Jun 21, 2011	2011/06/21	20007.52
	Jun 22, 2011	2011/06/22	16724.18
	Jun 23, 2011	2011/06/23	12536.97
	Jun 24, 2011	2011/06/24	12722.45
	Jun 25, 2011	2011/06/25	26073.41
	Jun 26, 2011	2011/06/26	28505.86
	Jun 27, 2011	2011/06/27	22584.31
	Jun 28, 2011	2011/06/28	22028.23
	Jun 29, 2011	2011/06/29	27127.92
	Jun 30, 2011	2011/06/30	26433.12
	Jul 01, 2011	2011/07/01	24287.32
	Jul 02, 2011	2011/07/02	26840.08
	Jul 03, 2011	2011/07/03	27866.28
	Jul 04, 2011	2011/07/04	27327.89
	Jul 05, 2011	2011/07/05	25289.22
	Jul 06, 2011	2011/07/06	26623.56
	Jul 07, 2011	2011/07/07	24413.84
	Jul 08, 2011	2011/07/08	27021.02
	Jul 09, 2011	2011/07/09	25155.08
	Jul 10, 2011	2011/07/10	26484.81
	Jul 11, 2011	2011/07/11	21487.83
	Jul 12, 2011	2011/07/12	26568.39
	Jul 13, 2011	2011/07/13	24746.08
	Jul 14, 2011	2011/07/14	22490.08
	Jul 15, 2011	2011/07/15	19549.89
	Jul 16, 2011	2011/07/16	23522.58
	Jul 17, 2011	2011/07/17	26313.98
	Jul 18, 2011	2011/07/18	22761.27
	Jul 19, 2011	2011/07/19	25595.58
	Jul 20, 2011	2011/07/20	24658.02
	Jul 21, 2011	2011/07/21	26710.48
	Jul 22, 2011	2011/07/22	24113.86
	Jul 23, 2011	2011/07/23	22437.08
	Jul 24, 2011	2011/07/24	21425.94
	Jul 25, 2011	2011/07/25	25337.83
	Jul 26, 2011	2011/07/26	25584.48
	Jul 27, 2011	2011/07/27	17131.68
	Jul 28, 2011	2011/07/28	24490.56
	Jul 29, 2011	2011/07/29	25559.76
	Jul 30, 2011	2011/07/30	25512.89
	Jul 31, 2011	2011/07/31	24850.53
	Aug 01, 2011	2011/08/01	25110.25
	Aug 02, 2011	2011/08/02	16367.83
	Aug 03, 2011	2011/08/03	21721.37
	Aug 04, 2011	2011/08/04	24090.50
	Aug 05, 2011	2011/08/05	24068.26
	Aug 06, 2011	2011/08/06	15863.20
	Aug 07, 2011	2011/08/07	21351.51
	Aug 08, 2011	2011/08/08	22331.08
	Aug 09, 2011	2011/08/09	20230.54
	Aug 10, 2011	2011/08/10	23363.31
	Aug 11, 2011	2011/08/11	24122.54
	Aug 12, 2011	2011/08/12	22391.86
	Aug 13, 2011	2011/08/13	16830.24
	Aug 14, 2011	2011/08/14	19662.03
	Aug 15, 2011	2011/08/15	23631.62
	Aug 16, 2011	2011/08/16	23384.26
	Aug 17, 2011	2011/08/17	21213.68
	Aug 18, 2011	2011/08/18	23034.51
	Aug 19, 2011	2011/08/19	21955.05
	Aug 20, 2011	2011/08/20	17145.13
	Aug 21, 2011	2011/08/21	19728.28
	Aug 22, 2011	2011/08/22	22357.53
	Aug 23, 2011	2011/08/23	21478.18
	Aug 24, 2011	2011/08/24	21384.00
	Aug 25, 2011	2011/08/25	21250.65
	Aug 26, 2011	2011/08/26	21285.90
	Aug 27, 2011	2011/08/27	21958.67
	Aug 28, 2011	2011/08/28	21662.74
	Aug 29, 2011	2011/08/29	21557.51
	Aug 30, 2011	2011/08/30	20714.88
	Aug 31, 2011	2011/08/31	8285.69
	Sep 01, 2011	2011/09/01	20445.17
	Sep 02, 2011	2011/09/02	17852.47
	Sep 03, 2011	2011/09/03	17090.09
	Sep 04, 2011	2011/09/04	17507.48
	Sep 05, 2011	2011/09/05	18578.31
	Sep 06, 2011	2011/09/06	19362.69
	Sep 07, 2011	2011/09/07	17649.86
	Sep 08, 2011	2011/09/08	16742.92
	Sep 09, 2011	2011/09/09	16842.24
	Sep 10, 2011	2011/09/10	17428.29
	Sep 11, 2011	2011/09/11	17786.35
	Sep 12, 2011	2011/09/12	18618.50
	Sep 13, 2011	2011/09/13	15637.99
	Sep 14, 2011	2011/09/14	14464.26
	Sep 15, 2011	2011/09/15	16580.66
	Sep 16, 2011	2011/09/16	16712.42
	Sep 17, 2011	2011/09/17	16159.60
	Sep 18, 2011	2011/09/18	15261.99
	Sep 19, 2011	2011/09/19	11683.03
	Sep 20, 2011	2011/09/20	17022.59
	Sep 21, 2011	2011/09/21	13575.64
	Sep 22, 2011	2011/09/22	10007.78
	Sep 23, 2011	2011/09/23	10333.15
	Sep 24, 2011	2011/09/24	12486.66
	Sep 25, 2011	2011/09/25	13150.30
	Sep 26, 2011	2011/09/26	10854.74
	Sep 27, 2011	2011/09/27	10940.03
	Sep 28, 2011	2011/09/28	11507.64
	Sep 29, 2011	2011/09/29	10775.83
	Sep 30, 2011	2011/09/30	8288.12
	Oct 01, 2011	2011/10/01	15543.88
	Oct 02, 2011	2011/10/02	16199.46
	Oct 03, 2011	2011/10/03	15462.97
	Oct 04, 2011	2011/10/04	14754.46
	Oct 05, 2011	2011/10/05	11294.73
	Oct 06, 2011	2011/10/06	14713.62
	Oct 07, 2011	2011/10/07	14878.03
	Oct 08, 2011	2011/10/08	14635.69
	Oct 09, 2011	2011/10/09	14525.91
	Oct 10, 2011	2011/10/10	13304.20
	Oct 11, 2011	2011/10/11	13643.86
	Oct 12, 2011	2011/10/12	12044.46
	Oct 13, 2011	2011/10/13	8274.12
	Oct 14, 2011	2011/10/14	6588.80
	Oct 15, 2011	2011/10/15	7475.22
	Oct 16, 2011	2011/10/16	9302.34
	Oct 17, 2011	2011/10/17	8658.94
	Oct 18, 2011	2011/10/18	7259.01
	Oct 19, 2011	2011/10/19	5125.79
	Oct 20, 2011	2011/10/20	5101.48
	Oct 21, 2011	2011/10/21	10545.55
	Oct 22, 2011	2011/10/22	12419.12
	Oct 23, 2011	2011/10/23	11342.24
	Oct 24, 2011	2011/10/24	12186.28
	Oct 25, 2011	2011/10/25	6668.50
	Oct 26, 2011	2011/10/26	6825.30
	Oct 27, 2011	2011/10/27	6873.37
	Oct 28, 2011	2011/10/28	9345.84
	Oct 29, 2011	2011/10/29	8146.56
	Oct 30, 2011	2011/10/30	9809.93
	Oct 31, 2011	2011/10/31	8178.64
	Nov 01, 2011	2011/11/01	8077.04
	Nov 02, 2011	2011/11/02	7097.47
	Nov 03, 2011	2011/11/03	8290.05
	Nov 04, 2011	2011/11/04	10050.30
	Nov 05, 2011	2011/11/05	10012.85
	Nov 06, 2011	2011/11/06	9398.92
	Nov 07, 2011	2011/11/07	8075.54
	Nov 08, 2011	2011/11/08	3650.29
	Nov 09, 2011	2011/11/09	3893.87
	Nov 10, 2011	2011/11/10	6177.06
	Nov 11, 2011	2011/11/11	6580.49
	Nov 12, 2011	2011/11/12	8732.44
	Nov 13, 2011	2011/11/13	6477.68
	Nov 14, 2011	2011/11/14	5704.96
	Nov 15, 2011	2011/11/15	6754.65
	Nov 16, 2011	2011/11/16	7289.01
	Nov 17, 2011	2011/11/17	4850.41
	Nov 18, 2011	2011/11/18	6853.45
	Nov 19, 2011	2011/11/19	5880.20
	Nov 20, 2011	2011/11/20	6861.67
	Nov 21, 2011	2011/11/21	7742.59
	Nov 22, 2011	2011/11/22	6392.11
	Nov 23, 2011	2011/11/23	7736.48
	Nov 24, 2011	2011/11/24	7642.18
	Nov 25, 2011	2011/11/25	7467.82
	Nov 26, 2011	2011/11/26	3988.21
	Nov 27, 2011	2011/11/27	2364.09
	Nov 28, 2011	2011/11/28	6769.04
	Nov 29, 2011	2011/11/29	5150.38
	Nov 30, 2011	2011/11/30	7293.96
	Dec 01, 2011	2011/12/01	5311.95
	Dec 02, 2011	2011/12/02	7002.40
	Dec 03, 2011	2011/12/03	3763.81
	Dec 04, 2011	2011/12/04	3009.20
	Dec 05, 2011	2011/12/05	4976.03
	Dec 06, 2011	2011/12/06	5173.66
	Dec 07, 2011	2011/12/07	5931.34
	Dec 08, 2011	2011/12/08	5233.66
	Dec 09, 2011	2011/12/09	5037.55
	Dec 10, 2011	2011/12/10	6177.47
	Dec 11, 2011	2011/12/11	6922.07
	Dec 12, 2011	2011/12/12	5818.88
	Dec 13, 2011	2011/12/13	4082.58
	Dec 14, 2011	2011/12/14	1986.06
	Dec 15, 2011	2011/12/15	3736.64
	Dec 16, 2011	2011/12/16	5479.69
	Dec 17, 2011	2011/12/17	3271.11
	Dec 18, 2011	2011/12/18	4570.52
	Dec 19, 2011	2011/12/19	6227.07
	Dec 20, 2011	2011/12/20	6412.65
	Dec 21, 2011	2011/12/21	3178.32
	Dec 22, 2011	2011/12/22	4908.69
	Dec 23, 2011	2011/12/23	5878.07
	Dec 24, 2011	2011/12/24	5402.80
	Dec 25, 2011	2011/12/25	5258.43
	Dec 26, 2011	2011/12/26	6880.57
	Dec 27, 2011	2011/12/27	3878.52
	Dec 28, 2011	2011/12/28	6465.94
	Dec 29, 2011	2011/12/29	3915.94
	Dec 30, 2011	2011/12/30	5105.69
	Dec 31, 2011	2011/12/31	6766.06
