		Rate	Day			
23-Aug-17	6.6627	176			
22-Aug-17	6.6682	177			
21-Aug-17	6.6711	178			
18-Aug-17	6.6819	179			
17-Aug-17	6.6863	180			
16-Aug-17	6.6887	181			
15-Aug-17	6.6962	182			
14-Aug-17	6.6898	183			
11-Aug-17	6.6733	184			
10-Aug-17	6.6671	185			
9-Aug-17	6.6921	186			
8-Aug-17	6.7116	187			
7-Aug-17	6.7306	188			
4-Aug-17	6.7348	189			
3-Aug-17	6.7295	190			
2-Aug-17	6.7301	191			
1-Aug-17	6.7296	192			
31-Jul-17	6.7271	193			
28-Jul-17	6.7379	194			
27-Jul-17	6.7453	195			
26-Jul-17	6.7432	196			
25-Jul-17	6.7587	197			
24-Jul-17	6.7496	198			
21-Jul-17	6.7591	199			
20-Jul-17	6.7561	200			
19-Jul-17	6.7593	201			
18-Jul-17	6.748	202			
17-Jul-17	6.764	203			
14-Jul-17	6.765	204			
13-Jul-17	6.7818	205			
12-Jul-17	6.7865	206			
11-Jul-17	6.8008	207			
10-Jul-17	6.806	208			
7-Jul-17	6.8029	209			
6-Jul-17	6.8	210			
5-Jul-17	6.8001	211			
4-Jul-17	6.8065	212			
3-Jul-17	6.7973	213			
30-Jun-17	6.7807	214			
29-Jun-17	6.7929	215			
28-Jun-17	6.8037	216			
27-Jun-17	6.8143	217			
26-Jun-17	6.8575	218			
23-Jun-17	6.8383	219			
22-Jun-17	6.8372	220			
21-Jun-17	6.8311	221			
20-Jun-17	6.8238	222			
19-Jun-17	6.8277	223			
16-Jun-17	6.812	224			
15-Jun-17	6.8071	225			
14-Jun-17	6.786	226			
13-Jun-17	6.7888	227			
12-Jun-17	6.7959	228			
9-Jun-17	6.7862	229			
8-Jun-17	6.7826	230			
7-Jun-17	6.7742	231			
6-Jun-17	6.7555	232			
5-Jun-17	6.7818	233			
2-Jun-17	6.7744	234			
1-Jun-17	6.7503	235			
31-May-17	6.7467	236			
30-May-17	6.8246	237			
29-May-17	6.8217	238			
26-May-17	6.8212	239			
25-May-17	6.8495	240			
24-May-17	6.8737	241			
23-May-17	6.8803	242			
22-May-17	6.8784	243			
19-May-17	6.8739	244			
18-May-17	6.8831	245			
17-May-17	6.8709	246			
16-May-17	6.8757	247			
15-May-17	6.8915	248			
12-May-17	6.8974	249			
11-May-17	6.904	250			
10-May-17	6.9135	251			
9-May-17	6.914	252			
8-May-17	6.9088	253			
5-May-17	6.9024	254			
4-May-17	6.8926	255			
3-May-17	6.8945	256			
2-May-17	6.8894	257			
1-May-17	6.898	258			
28-Apr-17	6.8977	259			
27-Apr-17	6.9023	260			
26-Apr-17	6.897	261			
25-Apr-17	6.8885	262			
24-Apr-17	6.8837	263			
21-Apr-17	6.8908	264			
20-Apr-17	6.8848	265			
19-Apr-17	6.885	266			
18-Apr-17	6.8756	267			
17-Apr-17	6.8783	268			
14-Apr-17	6.8822	269			
13-Apr-17	6.8853	270			
12-Apr-17	6.8839	271			
11-Apr-17	6.9008	272			
10-Apr-17	6.9055	273			
7-Apr-17	6.8991	274			
6-Apr-17	6.8898	275			
5-Apr-17	6.8825	276			
4-Apr-17	6.8788	277			
3-Apr-17	6.8746	278			
31-Mar-17	6.8719	279			
30-Mar-17	6.8839	280			
29-Mar-17	6.8668	281			
28-Mar-17	6.8729	282			
27-Mar-17	6.8555	283			
24-Mar-17	6.873	284			
23-Mar-17	6.87	285			
22-Mar-17	6.8639	286			
21-Mar-17	6.8719	287			
20-Mar-17	6.889	288			
17-Mar-17	6.8867	289			
16-Mar-17	6.8703	290			
15-Mar-17	6.848	291			
14-Mar-17	6.9008	292			
13-Mar-17	6.8963	293			
10-Mar-17	6.8858	294			
9-Mar-17	6.904	295			
8-Mar-17	6.9162	296			
7-Mar-17	6.8939	297			
6-Mar-17	6.9012	298			
3-Mar-17	6.8966	299			
2-Mar-17	6.8853	300			
1-Mar-17	6.8689	301			
28-Feb-17	6.8554	302			
27-Feb-17	6.862	303			
24-Feb-17	6.8536	304			
23-Feb-17	6.8484	305			
22-Feb-17	6.8574	306			
21-Feb-17	6.8636	307			
20-Feb-17	6.8575	308			
17-Feb-17	6.8524	309			
16-Feb-17	6.8494	310			
15-Feb-17	6.8419	311			
14-Feb-17	6.8579	312			
13-Feb-17	6.8728	313			
10-Feb-17	6.8655	314			
9-Feb-17	6.8636	315			
8-Feb-17	6.8424	316			
7-Feb-17	6.8353	317			
6-Feb-17	6.8003	318			
3-Feb-17	6.801	319			
2-Feb-17	6.8099	320			
1-Feb-17	6.8291	321			
31-Jan-17	6.8274	322			
30-Jan-17	6.8581	323			
27-Jan-17	6.8684	324			
26-Jan-17	6.8503	325			
25-Jan-17	6.8265	326			
24-Jan-17	6.8231	327			
23-Jan-17	6.8106	328			
20-Jan-17	6.8374	329			
19-Jan-17	6.8464	330			
18-Jan-17	6.8392	331			
17-Jan-17	6.8026	332			
16-Jan-17	6.8594	333			
13-Jan-17	6.8466	334			
12-Jan-17	6.8606	335			
11-Jan-17	6.8872	336			
10-Jan-17	6.9109	337			
9-Jan-17	6.88	338			
6-Jan-17	6.8502	339			
5-Jan-17	6.7883	340			
4-Jan-17	6.8665	341			
3-Jan-17	6.9591	342			
2-Jan-17	6.974	343			
30-Dec-16	6.9734	344			
29-Dec-16	6.9668	345			
28-Dec-16	6.9712	346			
27-Dec-16	6.9589	347			
26-Dec-16	6.9531	348			
23-Dec-16	6.958	349			
22-Dec-16	6.9488	350			
21-Dec-16	6.9309	351			
20-Dec-16	6.9393	352			
19-Dec-16	6.9325	353			
16-Dec-16	6.9635	354			
15-Dec-16	6.9332	355			
14-Dec-16	6.9271	356			
13-Dec-16	6.9212	357			
12-Dec-16	6.9251	358			
9-Dec-16	6.9267	359			
8-Dec-16	6.9127	360			
7-Dec-16	6.8967	361			
6-Dec-16	6.8879	362			
5-Dec-16	6.8571	363			
2-Dec-16	6.8725	364			
1-Dec-16	6.8804	365			
30-Nov-16	6.9161	366			
29-Nov-16	6.9138	367			
28-Nov-16	6.9276	368			
25-Nov-16	6.9456	369			
24-Nov-16	6.9459	370			
23-Nov-16	6.9543	371			
22-Nov-16	6.913	372			
21-Nov-16	6.9032	373			
18-Nov-16	6.908	374			
17-Nov-16	6.9041	375			
16-Nov-16	6.8899	376			
15-Nov-16	6.873	377			
14-Nov-16	6.8552	378			
11-Nov-16	6.8235	379			
10-Nov-16	6.83	380			
9-Nov-16	6.8341	381			
8-Nov-16	6.796	382			
7-Nov-16	6.7939	383			
4-Nov-16	6.7725	384			
3-Nov-16	6.7702	385			
2-Nov-16	6.7672	386			
1-Nov-16	6.7733	387			
31-Oct-16	6.7775	388			
28-Oct-16	6.7849	389			
27-Oct-16	6.7954	390			
26-Oct-16	6.7847	391			
25-Oct-16	6.7752	392			
24-Oct-16	6.7829	393			
21-Oct-16	6.7715	394			
20-Oct-16	6.7481	395			
19-Oct-16	6.739	396			
18-Oct-16	6.7431	397			
17-Oct-16	6.7473	398			
14-Oct-16	6.7377	399			
13-Oct-16	6.734	400			
12-Oct-16	6.7253	401			
11-Oct-16	6.7287	402			
10-Oct-16	6.7172	403			
7-Oct-16	6.7069	404			
6-Oct-16	6.7071	405			
5-Oct-16	6.6992	406			
4-Oct-16	6.694	407			
3-Oct-16	6.6781	408			
30-Sep-16	6.6743	409			
29-Sep-16	6.671	410			
28-Sep-16	6.6837	411			
27-Sep-16	6.6838	412			
26-Sep-16	6.6827	413			
23-Sep-16	6.6798	414			
22-Sep-16	6.6816	415			
21-Sep-16	6.6685	416			
20-Sep-16	6.6813	417			
19-Sep-16	6.6664	418			
16-Sep-16	6.6556	419			
15-Sep-16	6.6502	420			
14-Sep-16	6.6675	421			
13-Sep-16	6.691	422			
12-Sep-16	6.6848	423			
9-Sep-16	6.6967	424			
8-Sep-16	6.6805	425			
7-Sep-16	6.6709	426			
6-Sep-16	6.6745	427			
5-Sep-16	6.6916	428			
2-Sep-16	6.698	429			
1-Sep-16	6.6861	430			
31-Aug-16	6.6909	431			
30-Aug-16	6.6931	432			
29-Aug-16	6.6898	433			
26-Aug-16	6.6932	434			
25-Aug-16	6.6685	435			
24-Aug-16	6.6722	436			
23-Aug-16	6.6575	437			
22-Aug-16	6.6612	438			
19-Aug-16	6.6558	439			
18-Aug-16	6.6322	440			
17-Aug-16	6.6351	441			
16-Aug-16	6.63	442			
15-Aug-16	6.647	443			
12-Aug-16	6.6523	444			
11-Aug-16	6.6426	445			
10-Aug-16	6.643	446			
9-Aug-16	6.662	447			
8-Aug-16	6.6684	448			
5-Aug-16	6.6659	449			
4-Aug-16	6.6467	450			
3-Aug-16	6.6437	451			
2-Aug-16	6.6334	452			
1-Aug-16	6.646	453			
29-Jul-16	6.6288	454			
28-Jul-16	6.661	455			
27-Jul-16	6.6715	456			
26-Jul-16	6.6801	457			
25-Jul-16	6.6872	458			
22-Jul-16	6.6824	459			
21-Jul-16	6.6757	460			
20-Jul-16	6.6781	461			
19-Jul-16	6.7105	462			
18-Jul-16	6.7094	463			
15-Jul-16	6.71	464			
14-Jul-16	6.6928	465			
13-Jul-16	6.6879	466			
12-Jul-16	6.6966	467			
11-Jul-16	6.706	468			
8-Jul-16	6.7015	469			
7-Jul-16	6.701	470			
6-Jul-16	6.6958	471			
5-Jul-16	6.6895	472			
4-Jul-16	6.676	473			
1-Jul-16	6.6773	474			
30-Jun-16	6.6692	475			
29-Jun-16	6.6544	476			
28-Jun-16	6.6843	477			
27-Jun-16	6.6813	478			
24-Jun-16	6.6366	479			
23-Jun-16	6.5851	480			
22-Jun-16	6.581	481			
21-Jun-16	6.5935	482			
20-Jun-16	6.5905	483			
17-Jun-16	6.5961	484			
16-Jun-16	6.5977	485			
15-Jun-16	6.5948	486			
14-Jun-16	6.6061	487			
13-Jun-16	6.5961	488			
10-Jun-16	6.6028	489			
9-Jun-16	6.5857	490			
8-Jun-16	6.5667	491			
7-Jun-16	6.5756	492			
6-Jun-16	6.5673	493			
3-Jun-16	6.542	494			
2-Jun-16	6.5878	495			
1-Jun-16	6.5868	496			
31-May-16	6.5864	497			
30-May-16	6.5903	498			
27-May-16	6.5771	499			
26-May-16	6.5585	500			
25-May-16	6.5655	501			
24-May-16	6.5666	502			
23-May-16	6.5617	503			
20-May-16	6.5616	504			
19-May-16	6.563	505			
18-May-16	6.578	506			
17-May-16	6.5477	507			
16-May-16	6.5492	508			
13-May-16	6.5533	509			
12-May-16	6.5491	510			
11-May-16	6.528	511			
10-May-16	6.5363	512			
9-May-16	6.5419	513			
6-May-16	6.5149	514			
5-May-16	6.5193	515			
4-May-16	6.5169	516			
3-May-16	6.5035	517			
2-May-16	6.4798	518			
29-Apr-16	6.4861	519			
28-Apr-16	6.4851	520			
27-Apr-16	6.5044	521			
26-Apr-16	6.5037	522			
25-Apr-16	6.5094	523			
22-Apr-16	6.506	524			
21-Apr-16	6.4877	525			
20-Apr-16	6.482	526			
19-Apr-16	6.4675	527			
18-Apr-16	6.4844	528			
15-Apr-16	6.4843	529			
14-Apr-16	6.4923	530			
13-Apr-16	6.4846	531			
12-Apr-16	6.4733	532			
11-Apr-16	6.4691	533			
8-Apr-16	6.4798	534			
7-Apr-16	6.4852	535			
6-Apr-16	6.4823	536			
5-Apr-16	6.4859	537			
4-Apr-16	6.4728	538			
1-Apr-16	6.4718	539			
31-Mar-16	6.4644	540			
30-Mar-16	6.4745	541			
29-Mar-16	6.4928	542			
28-Mar-16	6.5178	543			
25-Mar-16	6.5262	544			
24-Mar-16	6.5231	545			
23-Mar-16	6.5081	546			
22-Mar-16	6.4936	547			
21-Mar-16	6.4852	548			
18-Mar-16	6.4633	549			
17-Mar-16	6.4556	550			
16-Mar-16	6.4848	551			
15-Mar-16	6.5115	552			
14-Mar-16	6.4936	553			
11-Mar-16	6.4835	554			
10-Mar-16	6.5039	555			
9-Mar-16	6.5115	556			
8-Mar-16	6.5085	557			
7-Mar-16	6.5075	558			
4-Mar-16	6.5015	559			
3-Mar-16	6.5214	560			
2-Mar-16	6.5488	561			
1-Mar-16	6.55	562			
29-Feb-16	6.5522	563			
26-Feb-16	6.544	564			
25-Feb-16	6.5355	565			
24-Feb-16	6.5348	566			
23-Feb-16	6.5338	567			
22-Feb-16	6.5281	568			
19-Feb-16	6.528	569			
18-Feb-16	6.5229	570			
17-Feb-16	6.525	571			
16-Feb-16	6.5185	572			
15-Feb-16	6.5015	573			
12-Feb-16	6.5105	574			
11-Feb-16	6.5295	575			
10-Feb-16	6.5463	576			
9-Feb-16	6.5655	577			
8-Feb-16	6.5723	578			
5-Feb-16	6.5715	579			
4-Feb-16	6.5756	580			
3-Feb-16	6.6135	581			
2-Feb-16	6.6283	582			
1-Feb-16	6.6203	583			
29-Jan-16	6.5941	584			
28-Jan-16	6.6145	585			
27-Jan-16	6.6181	586			
26-Jan-16	6.6116	587			
25-Jan-16	6.6095	588			
22-Jan-16	6.612	589			
21-Jan-16	6.6036	590			
20-Jan-16	6.6032	591			
19-Jan-16	6.591	592			
18-Jan-16	6.5844	593			
15-Jan-16	6.616	594			
14-Jan-16	6.6014	595			
13-Jan-16	6.5671	596			
12-Jan-16	6.5785	597			
11-Jan-16	6.5842	598			
8-Jan-16	6.6836	599			
7-Jan-16	6.683	600			
6-Jan-16	6.696	601			
5-Jan-16	6.6448	602			
4-Jan-16	6.6291	603			
1-Jan-16	6.5697	604			
31-Dec-15	6.5689	605			
30-Dec-15	6.5682	606			
29-Dec-15	6.577	607			
28-Dec-15	6.5606	608			
25-Dec-15	6.54	609			
24-Dec-15	6.5408	610			
23-Dec-15	6.5446	611			
22-Dec-15	6.5271	612			
21-Dec-15	6.5518	613			
18-Dec-15	6.5555	614			
17-Dec-15	6.5681	615			
16-Dec-15	6.524	616			
15-Dec-15	6.54	617			
14-Dec-15	6.5536	618			
11-Dec-15	6.5297	619			
10-Dec-15	6.4971	620			
9-Dec-15	6.502	621			
8-Dec-15	6.4878	622			
7-Dec-15	6.4719	623			
4-Dec-15	6.4475	624			
3-Dec-15	6.4219	625			
2-Dec-15	6.4471	626			
1-Dec-15	6.4472	627			
30-Nov-15	6.4245	628			
27-Nov-15	6.4512	629			
26-Nov-15	6.4348	630			
25-Nov-15	6.4226	631			
24-Nov-15	6.4273	632			
23-Nov-15	6.431	633			
20-Nov-15	6.4207	634			
19-Nov-15	6.4036	635			
18-Nov-15	6.418	636			
17-Nov-15	6.4112	637			
16-Nov-15	6.3999	638			
13-Nov-15	6.406	639			
12-Nov-15	6.3918	640			
11-Nov-15	6.3905	641			
10-Nov-15	6.3939	642			
9-Nov-15	6.3912	643			
6-Nov-15	6.3926	644			
5-Nov-15	6.3726	645			
4-Nov-15	6.3547	646			
3-Nov-15	6.3447	647			
2-Nov-15	6.3461	648			
30-Oct-15	6.3215	649			
29-Oct-15	6.3495	650			
28-Oct-15	6.389	651			
27-Oct-15	6.3944	652			
26-Oct-15	6.3891	653			
23-Oct-15	6.3973	654			
22-Oct-15	6.3874	655			
21-Oct-15	6.3688	656			
20-Oct-15	6.3707	657			
19-Oct-15	6.3886	658			
16-Oct-15	6.3645	659			
15-Oct-15	6.3498	660			
14-Oct-15	6.3387	661			
13-Oct-15	6.3423	662			
12-Oct-15	6.3231	663			
9-Oct-15	6.3369	664			
8-Oct-15	6.3419	665			
7-Oct-15	6.3473	666			
6-Oct-15	6.3521	667			
5-Oct-15	6.3491	668			
2-Oct-15	6.3568	669			
1-Oct-15	6.3679	670			
30-Sep-15	6.3636	671			
29-Sep-15	6.3441	672			
28-Sep-15	6.358	673			
25-Sep-15	6.397	674			
24-Sep-15	6.4163	675			
23-Sep-15	6.4386	676			
22-Sep-15	6.4166	677			
21-Sep-15	6.3986	678			
18-Sep-15	6.387	679			
17-Sep-15	6.4005	680			
16-Sep-15	6.4045	681			
15-Sep-15	6.4108	682			
14-Sep-15	6.4033	683			
11-Sep-15	6.4097	684			
10-Sep-15	6.3868	685			
9-Sep-15	6.4665	686			
8-Sep-15	6.4546	687			
7-Sep-15	6.4789	688			
4-Sep-15	6.4665	689			
3-Sep-15	6.4504	690			
2-Sep-15	6.4467	691			
1-Sep-15	6.4177	692			
31-Aug-15	6.4422	693			
28-Aug-15	6.463	694			
27-Aug-15	6.4763	695			
26-Aug-15	6.4894	696			
25-Aug-15	6.5105	697			
24-Aug-15	6.4937	698			
21-Aug-15	6.4539	699			
20-Aug-15	6.4395	700			
19-Aug-15	6.4625	701			
18-Aug-15	6.4405	702			
17-Aug-15	6.4445	703			
14-Aug-15	6.4533	704			
13-Aug-15	6.4622	705			
12-Aug-15	6.4504	706			
11-Aug-15	6.3888	707			
10-Aug-15	6.2148	708			
7-Aug-15	6.2162	709			
6-Aug-15	6.2175	710			
5-Aug-15	6.2183	711			
4-Aug-15	6.219	712			
3-Aug-15	6.2195	713			
31-Jul-15	6.2211	714			
30-Jul-15	6.2212	715			
29-Jul-15	6.2179	716			
28-Jul-15	6.2172	717			
27-Jul-15	6.2199	718			
24-Jul-15	6.2272	719			
23-Jul-15	6.2138	720			
22-Jul-15	6.2121	721			
21-Jul-15	6.2097	722			
20-Jul-15	6.2141	723			
17-Jul-15	6.2133	724			
16-Jul-15	6.214	725			
15-Jul-15	6.2157	726			
14-Jul-15	6.2149	727			
13-Jul-15	6.2163	728			
10-Jul-15	6.2174	729			
9-Jul-15	6.2176	730			
8-Jul-15	6.2229	731			
7-Jul-15	6.2221	732			
6-Jul-15	6.2124	733			
3-Jul-15	6.2066	734			
2-Jul-15	6.2029	735			
1-Jul-15	6.2048	736			
30-Jun-15	6.2067	737			
29-Jun-15	6.2075	738			
26-Jun-15	6.2057	739			
25-Jun-15	6.2042	740			
24-Jun-15	6.2018	741			
23-Jun-15	6.2004	742			
22-Jun-15	6.203	743			
19-Jun-15	6.206	744			
18-Jun-15	6.2034	745			
17-Jun-15	6.2041	746			
16-Jun-15	6.2085	747			
15-Jun-15	6.2129	748			
12-Jun-15	6.2165	749			
11-Jun-15	6.2118	750			
10-Jun-15	6.2084	751			
9-Jun-15	6.2117	752			
8-Jun-15	6.2088	753			
5-Jun-15	6.212	754			
4-Jun-15	6.2053	755			
3-Jun-15	6.1992	756			
2-Jun-15	6.2004	757			
1-Jun-15	6.2052	758			
29-May-15	6.2035	759			
28-May-15	6.2043	760			
27-May-15	6.2053	761			
26-May-15	6.2094	762			
25-May-15	6.2027	763			
22-May-15	6.202	764			
21-May-15	6.1971	765			
20-May-15	6.2056	766			
19-May-15	6.2093	767			
18-May-15	6.2059	768			
15-May-15	6.2034	769			
14-May-15	6.2046	770			
13-May-15	6.2005	771			
12-May-15	6.21	772			
11-May-15	6.2128	773			
8-May-15	6.2088	774			
7-May-15	6.2135	775			
6-May-15	6.203	776			
5-May-15	6.2073	777			
4-May-15	6.2118	778			
1-May-15	6.211	779			
30-Apr-15	6.2082	780			
29-Apr-15	6.2016	781			
28-Apr-15	6.2046	782			
27-Apr-15	6.2168	783			
24-Apr-15	6.1968	784			
23-Apr-15	6.1908	785			
22-Apr-15	6.195	786			
21-Apr-15	6.197	787			
20-Apr-15	6.1959	788			
17-Apr-15	6.1928	789			
16-Apr-15	6.1884	790			
15-Apr-15	6.2008	791			
14-Apr-15	6.2148	792			
13-Apr-15	6.2266	793			
10-Apr-15	6.2183	794			
9-Apr-15	6.2184	795			
8-Apr-15	6.206	796			
7-Apr-15	6.2	797			
6-Apr-15	6.1964	798			
3-Apr-15	6.1958	799			
2-Apr-15	6.1999	800			
1-Apr-15	6.2046	801			
31-Mar-15	6.2063	802			
30-Mar-15	6.2082	803			
27-Mar-15	6.2118	804			
26-Mar-15	6.2161	805			
25-Mar-15	6.21	806			
24-Mar-15	6.2101	807			
23-Mar-15	6.2049	808			
20-Mar-15	6.2037	809			
19-Mar-15	6.216	810			
18-Mar-15	6.2248	811			
17-Mar-15	6.2478	812			
16-Mar-15	6.2708	813			
13-Mar-15	6.2855	814			
12-Mar-15	6.2757	815			
11-Mar-15	6.278	816			
10-Mar-15	6.2832	817			
9-Mar-15	6.2735	818			
6-Mar-15	6.285	819			
5-Mar-15	6.2746	820			
4-Mar-15	6.2876	821			
3-Mar-15	6.285	822			
2-Mar-15	6.2904	823			
27-Feb-15	6.2868	824			
26-Feb-15	6.2799	825			
25-Feb-15	6.2712	826			
24-Feb-15	6.2634	827			
23-Feb-15	6.2732	828			
20-Feb-15	6.279	829			
19-Feb-15	6.2725	830			
18-Feb-15	6.2785	831			
17-Feb-15	6.2763	832			
16-Feb-15	6.2663	833			
13-Feb-15	6.2446	834			
12-Feb-15	6.241	835			
11-Feb-15	6.247	836			
10-Feb-15	6.2568	837			
9-Feb-15	6.2505	838			
6-Feb-15	6.2478	839			
5-Feb-15	6.2423	840			
4-Feb-15	6.2561	841			
3-Feb-15	6.2567	842			
2-Feb-15	6.2675	843			
30-Jan-15	6.2833	844			
29-Jan-15	6.2619	845			
28-Jan-15	6.2592	846			
27-Jan-15	6.2437	847			
26-Jan-15	6.2549	848			
23-Jan-15	6.255	849			
22-Jan-15	6.2216	850			
21-Jan-15	6.2172	851			
20-Jan-15	6.2218	852			
19-Jan-15	6.2241	853			
16-Jan-15	6.2443	854			
15-Jan-15	6.2154	855			
14-Jan-15	6.1944	856			
13-Jan-15	6.1966	857			
12-Jan-15	6.1974	858			
9-Jan-15	6.2059	859			
8-Jan-15	6.2183	860			
7-Jan-15	6.2157	861			
6-Jan-15	6.2125	862			
5-Jan-15	6.2281	863			
2-Jan-15	6.2284	864			
31-Dec-14	6.2163	865			
30-Dec-14	6.2171	866			
29-Dec-14	6.2352	867			
26-Dec-14	6.2166	868			
25-Dec-14	6.2069	869			
24-Dec-14	6.2248	870			
23-Dec-14	6.2317	871			
22-Dec-14	6.2188	872			
19-Dec-14	6.2245	873			
18-Dec-14	6.2205	874			
17-Dec-14	6.202	875			
16-Dec-14	6.1928	876			
15-Dec-14	6.1997	877			
12-Dec-14	6.1963	878			
11-Dec-14	6.1963	879			
10-Dec-14	6.18	880			
9-Dec-14	6.1876	881			
8-Dec-14	6.1731	882			
5-Dec-14	6.1599	883			
4-Dec-14	6.1521	884			
3-Dec-14	6.1474	885			
2-Dec-14	6.1569	886			
1-Dec-14	6.1582	887			
28-Nov-14	6.1609	888			
27-Nov-14	6.1472	889			
